stop_id,stop_code,stop_name,stop_lat,stop_lon
129012,129012,GRESHAM RD@TALLY HO DR,33.704461,-84.308481
130166,130166,COLUMBIA DR@RAINBOW DR,33.711547,-84.252319
130168,130168,COLUMBIA DR@COLUMBIA CROSSING DR,33.714272,-84.252235
130169,130169,COLUMBIA DR@COLUMBIA WOODS DR,33.718166,-84.25228
130185,130185,RAINBOW DR@COMET CIR,33.71103,-84.25024
126020,126020,MCDONOUGH BLVD SE@PARK AVE SE,33.713638,-84.370289
128008,128008,BOULDERVIEW DR SE@1882,33.70432,-84.3131
902385,81124,PEACHTREE ST @ 3RD ST NE,33.773712,-84.385056
902386,81134,PEACHTREE ST NE @ 10TH ST NE,33.781796,-84.384232
902387,81136,PEACHTREE ST @ 11TH ST,33.782803,-84.38385
902388,81137,PEACHTREE ST NE@13TH ST NE,33.785596,-84.38311
902389,84186,W PONCE DE LEON AVE @ PARKWOOD RD,33.773979,-84.31311
902390,81126,PEACHTREE ST @ 4TH ST,33.774875,-84.384597
902391,81128,PEACHTREE ST @ 5TH ST,33.776283,-84.384754
902392,81130,PEACHTREE ST @ 6TH ST,33.777363,-84.384644
902393,81132,PEACHTREE ST @ PEACHTREE PL,33.780811,-84.384377
902395,84189,MAYSON AVE NE@WATSON ST NE,33.756809,-84.338476
902396,84190,MAYSON AVE NE@2ND ST NE,33.757668,-84.338425
130148,130148,COLUMBIA DR@COLUMBIA PKY,33.69896,-84.25153
130187,130187,RAINBOW DR@COMET CIR,33.71105,-84.250486
130188,130188,RAINBOW DR@KNOLLVIEW DR,33.709126,-84.245995
130060,130060,CANDLER RD@S RAINBOW DR,33.708525,-84.272324
130062,130062,CANDLER RD @ S RAINBOW DR,33.706593,-84.272339
130076,130076,CANDLER RD@WARREN RD,33.704308,-84.270706
130080,130080,FLAT SHOALS RD @ FAIRLAKE DR,33.702286,-84.268951
133128,133128,FAIRINGTON RD @ FAIRINGTON PKY,33.70281,-84.165077
133130,133130,FAIRINGTON RD@5400,33.702562,-84.168775
133132,133132,COVINGTON HWY@6025,33.72357,-84.171171
133144,133144,COVINGTON HWY@STRATHMOOR MANOR DR,33.720776,-84.157702
133146,133146,COVINGTON HWY@PHILLIPS RD,33.716181,-84.129525
130220,130220,RAINBOW DR@RAINBOW CIR,33.710109,-84.26154
132028,132028,COVINGTON HWY@SCARBROUGH DR,33.724077,-84.175289
132046,132046,SNAPFINGER WOODS DR@4521,33.709763,-84.204033
132048,132048,SNAPFINGER WOODS DR@4795,33.710781,-84.193352
137068,137068,METROPOLITAN PKY SW@MOBILE AVE SW,33.698448,-84.408371
137069,137069,METROPOLITAN PKY SW@LAKEWOOD AVE SW,33.6972,-84.408111
137070,137070,PRYOR RD SW@HILLTOP DR SW,33.699192,-84.399185
137072,137072,LAKEWOOD WAY SW@PRYOR RD SW,33.700411,-84.398891
137082,137082,ATLANTA METRO COLLEGE,33.71046,-84.404105
137090,137090,METROPOLITAN PK@FAIR DR,33.703519,-84.408214
137092,137092,METROPOLITAN PK@FAIR DR,33.703702,-84.407895
133029,133029,FAIRINGTON RD@CHUPP WAY,33.702183,-84.148201
129018,129018,BOULDERVIEW DR@GRESHAM RD,33.706807,-84.30885
129030,129030,CLIFTON CHURCH RD@FLAT SHOALS RD,33.70546,-84.299713
130198,130198,CANDLER RD @ 2801,33.709874,-84.272898
130200,130200,CANDLER RD @ 2801,33.708133,-84.273011
130202,130202,COLUMBIA DR@TRALYN CT,33.704608,-84.25247
130204,130204,COLUMBIA DR@TRALYN CT,33.704951,-84.25283
130218,130218,RAINBOW DR@OLD RAINBOW DR,33.711561,-84.258485
126052,126052,HILL ST SE@ENGLEWOOD AVE ,33.724558,-84.378919
126072,126072,CUSTER AVE SE@740,33.717312,-84.364244
900020,99969981,WASHINGTON ST@CHURCH ST,33.564385,-84.58519
770380,770380,HABERSHAM DR@GREYSTONE WAY,33.72497,-84.289544
770402,770402,OUSLEY CT@2457,33.720179,-84.278954
105374,105374,HOSEA L WILLIAMS DR @ WOODBINE AVE SE,33.752998,-84.335213
105376,105376,HOSEA L WILLIAMS DR @ WYMAN ST SE,33.753201,-84.333361
105378,105378,HOSEA L WILLIAMS DR @ CLIFTON ST NE,33.753021,-84.331558
105386,105386,HOSEA L WILLIAMS DR @ HOWARD ST SE,33.751331,-84.323151
106366,106366,2ND AVE SE @ COTTAGE GROVE AVE,33.749199,-84.309502
105410,105410,MEMORIAL DR SE@1422,33.747292,-84.341217
105412,105412,MEMORIAL DR SE@EASTSIDE AVE SE,33.74728,-84.34005
105424,105424,MEMORIAL DR SE@CLAY ST SE,33.7472,-84.33036
105426,105426,MEMORIAL DR SE@WILKINSON DR SE,33.747253,-84.328728
105428,105428,MEMORIAL DR SE@WARREN ST SE,33.747181,-84.326561
105430,105430,MEMORIAL DR SE@ELEANOR ST ,33.747296,-84.32365
106410,106410,MEMORIAL DR@3RD AVE,33.747513,-84.308136
106412,106412,MEMORIAL DR@CARTER AVE,33.747475,-84.304977
106414,106414,MEMORIAL DR@LAKE DR SE,33.746868,-84.30294
906398,200100,ROOSEVELT HWY@GULLATT RD,33.538074,-84.625431
555100,555100,TRADEPORT BLVD @ 600,33.647561,-84.394803
555300,555300,SIX FLAGS PKY@SERVICE RD,33.771758,-84.552431
770008,770008,HOWELL MILL RD@2920,33.834292,-84.419549
770049,770049,DEFOORS FERRY RD NW @ BOHLER RD NW,33.81417,-84.426417
210763,99971002,FAIRBURN RD@1065,33.778945,-84.506778
770859,770859,NORTHWEST DR @ SAINT JAMES AVE,33.785992,-84.47531
770860,770860,CANDLELIGHT LN@KENORA DR,33.757788,-84.519656
190012,190012,W BROAD ST @ 152,33.569215,-84.576301
190014,190014,W BROAD ST @ ELDER ST,33.569773,-84.57524
190030,190030,W BROAD ST @ ROBERTS ST,33.559547,-84.588401
190032,190032,W BROAD ST @ 431,33.558503,-84.589945
190034,190034,ROOSEVELT HWY@6501,33.555812,-84.594024
190038,190038,ROOSEVELT HWY@6400,33.55641,-84.593352
106370,106370,2ND AVE @ NORTHERN ST,33.752098,-84.309547
197110,197110,ROOSEVELT HWY@BISHOP RD,33.541543,-84.616787
197130,197130,ROOSEVELT HWY@HOBGOOD RD,33.537542,-84.63414
197140,197140,ROOSEVELT HWY@WALNUT WAY,33.529104,-84.658979
906390,200014,MAIN ST@TURNER AVE,33.523682,-84.665848
906391,200016,MAIN ST@JACKSON AVE,33.521313,-84.667488
906392,200018,MAIN ST@TOOMBS ST,33.517541,-84.669744
906393,200020,ROOSEVELT HWY@TATUM RD,33.535764,-84.641773
906397,200034,MAIN ST@GRIFFITH DR,33.526527,-84.663474
770009,770009,HOWELL MILL RD NW@WESLEY DR NW,33.822818,-84.415996
210447,99970676,HAMMOND DR@BROOKGREEN RD,33.91898,-84.36752
774348,774348,WELCOME ALL RD @ WELCOME ALL RD CONNECTOR,33.655769,-84.521315
210484,99970710,ALPHARETTA HWY @ COMMERCE PKWY,34.039294,-84.342878
210485,99970711,DEERFIELD PKWY@MORRIS RD,34.09022,-84.269661
102132,102132,CAPITOL AVE SW @ MEMORIAL DR ,33.74725,-84.38795
105006,105006,FLAT SHOALS AVE SE @ ORMEWOOD AVE SE,33.734583,-84.341026
105468,105468,GLENWOOD AVE SE@EASTSIDE AVE SE,33.74014,-84.33985
105470,105470,GLENWOOD AVE@BLAKE AVE SE,33.739777,-84.338005
105478,105478,GLENWOOD AVE SE@FLAT SHOALS AVE SE,33.740361,-84.34515
105466,105466,GLENWOOD AVE SE@EASTSIDE AVE SE,33.739954,-84.340209
106462,106462,CANDLER RD@SAINT PATRICK ST,33.750721,-84.292416
102030,102030,PRYOR ST SW@TRINITY AVE SW,33.74945,-84.392775
102032,102032,PRYOR ST @ MARTIN L KING JR DR,33.751593,-84.391066
773398,773398,GREENLEAF RD@SHADOWRIDGE DR,33.729,-84.343693
773402,773402,GREENLEAF RD@EDGEMORE DR,33.72903,-84.34232
773414,773414,CLOVERDALE DR@CRESTWOOD DR,33.730097,-84.339331
105380,105380,HOSEA L WILLIAMS DR @ CLAY ST NE,33.75304,-84.330696
104074,104074,MEMORIAL DR SE@824 ,33.746853,-84.36058
105414,105414,MEMORIAL DR SE@LAMON AVE SE,33.74725,-84.338799
105416,105416,MEMORIAL DR SE@1599 ,33.747242,-84.337555
105420,105420,MEMORIAL DR SE@MAYNARD TER SE,33.747189,-84.333527
105422,105422,MEMORIAL DR SE@CLIFTON ST SE,33.747189,-84.332077
770045,770045,LANGSTON AVE SW @ SYLVAN RD SW,33.702411,-84.418654
102051,102051,JESSE HILL JR DR SE @ DECATUR ST,33.750645,-84.38423
102052,102052,PRYOR ST SW@ALICE ST SW,33.743662,-84.394778
102053,102053,PRYOR ST SW@FULTON ST SW,33.742136,-84.394764
102054,102054,CENTRAL AVE SW@ALICE ST SW,33.742382,-84.393394
773880,773880,KINGSTON RD@3223,33.779311,-84.493263
773889,773889,WATERFORD RD@ALINE DR,33.771622,-84.489272
906386,200002,ROOSEVELT HWY@WILKERSON MILL RD,33.535309,-84.643675
906387,200010,MAIN ST@GRIFFITH DR,33.526497,-84.664047
906388,200012,MAIN ST@SIMS ST,33.523399,-84.665416
773980,773980,HARBIN RD@1352,33.718196,-84.484235
770838,770838,CORNELL BLVD@WOODSTOCK DR,33.759715,-84.515223
770876,770876,BAKERS FERRY RD@3986,33.755271,-84.518696
774436,774436,SYLVAN RD @ 2761,33.673609,-84.419112
774440,774440,SYLVAN RD@POPLAR ST,33.674382,-84.41908
774441,774441,CARRIAGE LN@OLD CARRIAGE DR,33.591999,-84.480021
771680,771680,MIDWAY RD@2555,33.757884,-84.284569
771688,771688,MIDWAY RD@CONWAY RD,33.756996,-84.279765
771708,771708,CARTER RD@1433,33.751614,-84.276436
771366,771366,CANDLER RD@RAINBOW DR,33.70847,-84.271963
210765,99970997,PEACHTREE INDUSTRIAL BLVD @ RENAISSANCE BLVD,33.927921,-84.270975
210766,99970998,ALAMEDA TRL@FLAT SHOALS RD,33.705855,-84.296226
210767,99970999,ALAMEDA TRL@HERMOSA DR,33.705139,-84.296041
190020,190020,W BROAD ST @ BROOKS DR,33.56097,-84.586621
771440,771440,CLEVEMONT RD @ 4382,33.649665,-84.253764
771444,771444,CLEVEMONT RD@4340,33.651291,-84.253747
773426,773426,BOULDERCREST DR@WAINWRIGHT DR,33.72391,-84.33258
105384,105384,HOSEA L WILLIAMS DR @ DOYLE ST SE,33.752129,-84.324493
106392,106392,S CANDLER ST @ BROWER ST,33.756223,-84.291402
106394,106394,CANDLER ST@PHARR RD,33.753426,-84.292168
773096,773096,SHALLOWFORD RD@LONGVIEW DR,33.917176,-84.303711
773100,773100,SHALLOWFORD RD@COMMODORE DR,33.917431,-84.303421
106416,106416,MEMORIAL DR@LAKE DR SE,33.747413,-84.302154
102008,102008,MEMORIAL DR SE@KELLY ST SE,33.746753,-84.380595
190021,190021,BEVERLY ENGRAM PKY @ SHANNON CHASE DR,33.569705,-84.562351
190022,190022,BROAD ST@ROBERTS ST,33.559947,-84.588566
102070,102070,BROAD ST SW @ MARTIN L KING J DR,33.751733,-84.39313
102074,102074,FORSYTH ST SW@TRINITY AVE SW,33.7508,-84.39535
102078,102078,PETERS ST SW@SPRING ST SW,33.750224,-84.397634
102108,102108,FORSYTH ST SW@GARNETT ST SW,33.749685,-84.396171
106396,106396,S CANDLER ST @ CANDLER DR,33.754181,-84.291443
106398,106398,S CANDLER ST @ PHARR RD,33.753043,-84.291682
106390,106390,CANDLER ST@CANDLER DR,33.755276,-84.291977
106400,106400,CANDLER RD@BOULEVARD DR SE,33.751678,-84.292442
906389,200013,ROOSEVELT HWY@PHIPPS RD,33.528164,-84.660889
906394,200026,ROOSEVELT HWY@GULLATT RD,33.537684,-84.626017
105432,105432,FLAT SHOALS AVE SE@MAY AVE SE,33.738804,-84.343651
106422,106422,MEMORIAL DR SE@DANIEL AVE ,33.747318,-84.298141
106424,106424,MEMORIAL DR SE@SPENCE AVE ,33.747322,-84.295959
106433,106433,MEMORIAL DR SE@CANDLER RD SE,33.747364,-84.291485
106434,106434,MEMORIAL DR SE@ELLINGTON ST ,33.747246,-84.289169
102009,102009,MEMORIAL DR SE@HILL ST SE,33.746659,-84.37966
102011,102011,HILL ST SE@WOODWARD AVE SE,33.745732,-84.379412
102012,102012,HILL ST@LOGAN ST,33.744796,-84.379465
104076,104076,MEMORIAL DR SE@PEARL ST SE,33.746864,-84.362053
104078,104078,MEMORIAL DR SE@PEARL ST SE,33.746395,-84.362564
770892,770892,WILDWOOD LAKE DR@WILSON MILL RD,33.744275,-84.51691
102109,102109,FORSYTH ST SW@BROTHERTON ST SW,33.748461,-84.396963
102110,102110,WINDSOR ST SW@EUGENIA ST SW,33.743068,-84.398382
102112,102112,WINDSOR ST SW@FULTON ST SW,33.74199,-84.39838
106438,106438,MEMORIAL DR SE@DELANO DR ,33.7477,-84.283401
106440,106440,MEMORIAL DR SE@WOODFERN DR ,33.748466,-84.280284
106426,106426,MEMORIAL DR SE@OAKRIDGE AVE SE,33.747284,-84.293877
774025,774025,MEADOWLANE DR@2210,33.695154,-84.497371
771424,771424,LINECREST RD @ LINECREST WAY,33.650878,-84.246058
771124,771124,LAKE AVE@WADDELL ST,33.758037,-84.362807
184052,184052,OLD NATIONAL HWY@SURREY TRL,33.605464,-84.471544
190058,190058,BROAD ST@DODD ST,33.567514,-84.580972
190060,190060,SMITH ST @ BROAD ST,33.565918,-84.582675
190062,190062,BEVERLY ENGRAM PKY @ GRESHAM ST,33.56937,-84.55444
190064,190064,ROOSEVELT HWY @ GA-138 ,33.574423,-84.566059
773044,773044,PEACHTREE RD@RIVERGLENN CIR,33.932828,-84.294643
773136,773136,PEELER RD@PEACHTREE RD,33.935635,-84.294682
101446,101446,MARTIN LUTHER KING J DR@GRIFFIN ST,33.754536,-84.411523
101448,101448,MARTIN LUTHER KING J DR@SUNSET AVE,33.754929,-84.409847
101466,101466,MARTIN LUTHER KING J DR@ASHBY ST,33.754912,-84.417327
101468,101468,W END AVE @ LEE ST,33.744607,-84.414342
900021,99970052,PEACHTREE ST @ PEACHTREE PL,33.780702,-84.384036
184082,184082,SCOFIELD RD@BRITLEY TER,33.606094,-84.463401
184084,184084,SCOFIELD RD@BRITNEYY FOREST DR,33.607847,-84.463376
184086,184086,SCOFIELD RD@BRITTANY TRL,33.609064,-84.463365
184088,184088,BUFFINGTON RD@SABLE RUN RD,33.601719,-84.500031
184090,184090,BUFFINGTON RD@SABLE RUN RD,33.601728,-84.499944
102026,102026,PRYOR ST SW@MEMORIAL DR SW,33.746922,-84.394638
102028,102028,PRYOR ST@GARNETT ST,33.748089,-84.393686
104054,104054,MEMORIAL DR SE@HOWELL DR SE,33.747013,-84.350822
104056,104056,MEMORIAL DR SE@WILBUR AVE SE,33.747028,-84.352554
104058,104058,MEMORIAL DR SE@WILBUR AVE SE,33.746651,-84.353043
104060,104060,MEMORIAL DR SE@STOVALL ST SE,33.746696,-84.354233
104070,104070,MEMORIAL DR SE@CHESTER AVE SE,33.746319,-84.359489
104072,104072,MEMORIAL DR SE@809,33.746395,-84.36132
105456,105456,MEMORIAL DR SE @ 2154 ,33.747558,-84.317206
770928,770928,FAIRLANE DR@3565,33.766988,-84.504576
770627,770627,WOODLAND HILLS DR@JANES LN,33.811926,-84.344827
770646,770646,LINDBERGH DR@1008,33.819371,-84.355023
197100,197100,ROOSEVELT HWY@JOHN RIVERS RD,33.548962,-84.6053
906395,200030,ROOSEVELT HWY@WALNUT WAY,33.528898,-84.658906
906396,200032,MAIN ST@PARK ST,33.524559,-84.664682
772631,772631,ROCKBRIDGE RD@ROCKBOROUGH TER,33.790347,-84.173931
770019,770019,AJAX DR NW@2208,33.79939,-84.459877
210033,99970334,NORTHSIDE PKWY@RIVER GREEN DR,33.864317,-84.449691
210034,99970333,NORTHSIDE PKWY@RIVER GREEN DR,33.86429,-84.449255
184056,184056,FLAT SHOALS RD@OLD NATIONAL HWY,33.588882,-84.470116
184057,184057,FLAT SHOALS RD@SHOALS CREEK DR,33.584234,-84.484115
770396,770396,OUSLEY CT@SHERYL DR,33.720932,-84.281573
770400,770400,OUSLEY CT@AMBER WAY,33.72053,-84.28005
773392,773392,STOKESWOOD AVE@OAKFIELD DR,33.73211,-84.34497
190016,190016,W BROAD ST @ ESTES DR,33.571748,-84.57144
190018,190018,BROAD ST@CHURCH ST,33.564217,-84.583954
190024,190024,MAIN ST@421,34.066477,-84.30619
104436,104436,MEMORIAL DR SE@VENICE DR,33.747452,-84.285828
105002,105002,FLAT SHOALS SE@MAY AVE SE,33.739031,-84.344027
105004,105004,FLAT SHOALS SE@MILTON PL SE,33.736222,-84.341967
105471,105471,GLENWOOD AVE@MCWILLIAMS AVE,33.739938,-84.336171
903223,99969888,EXECUTIVE PARK DR @ EXECUTIVE PARK SOUTH,33.828073,-84.338379
771930,771930,BRIARCLIFF RD@CIRCLEWOOD RD,33.85012,-84.283072
771950,771950,BRIARCLIFF RD@BEACON HILL BLVD,33.83499,-84.318593
771968,771968,BOULDERCREST RD@BOULDERWOODS DR,33.711096,-84.329786
771560,771560,CLAIRMONT RD@MT BRIAN RD,33.832106,-84.309893
771590,771590,CLAIRMONT RD@DESMOND DR,33.797175,-84.306094
771644,771644,E LAKE DR @ JOHNSTON PL,33.760891,-84.310958
105382,105382,HOSEA L WILLIAMS DR @ ROGERS ST SE,33.752983,-84.32943
105383,105383,HOSEA L WILLIAMS DR SE @ WARREN ST SE,33.753099,-84.326565
772588,772588,NORTHERN AVE@189,33.77822,-84.24435
772590,772590,CLIFTON CHURCH RD@2813,33.704249,-84.300671
770830,770830,BAKERS FERRY RD@CHARTER OAK DR,33.76065,-84.510716
184092,184092,BUFFINGTON RD@ESTES DR,33.60458,-84.50007
184094,184094,HILLANDALE DR@OCEAN VALLEY DR,33.589456,-84.477398
184096,184096,HILLANDALE DR@OCEAN VALLEY DR,33.589581,-84.477889
106428,106428,MEMORIAL DR SE@1ST AVE ,33.747467,-84.310997
106430,106430,MEMORIAL DR SE @ 1ST AVE ,33.747278,-84.311029
106432,106432,MEMORIAL DR SE@SECOND AVE ,33.747429,-84.309486
106444,106444,GLENWOOD AVE SE@PARKER AVE ,33.739902,-84.300262
773020,773020,PEACHTREE RD @ PEACHTREE INDUSTRIAL BLVD,33.904946,-84.295812
774445,774445,CARRIAGE LN@OLD CARRIAGE DR,33.591616,-84.48045
210037,99970335,BRANNEN RD@WELLAND AVE,33.715544,-84.312141
210038,99970340,S STONE MOUNTAIN LITHONIA RD @ 490,33.782884,-84.161321
190010,190010,W BROAD ST@ DODD ST,33.567785,-84.579539
184098,184098,BUFFINGTON RD@ROYAL SOUTH PKY,33.596664,-84.497904
184099,184099,BUFFINGTON RD@ROYAL SOUTH PKWY,33.596718,-84.497828
184100,184100,BUFFINGTON RD@ESTES DR,33.60418,-84.4998
770902,770902,LINKWOOD RD@194,33.760659,-84.482673
770912,770912,COLLIER DR@3057,33.764313,-84.4867
774457,774457,OCEAN VALLEY DR@OLD FARM RD,33.590723,-84.481662
774459,774459,OLD FARM RD@OCEAN VALLEY DR,33.590342,-84.481357
770368,770368,FLAT SHOALS AVE@BLAKE AVE,33.733251,-84.339684
106446,106446,MCAFEE RD@WINDYHILL RD,33.732083,-84.285337
106448,106448,GLENWOOD RD@THOMAS ST,33.738448,-84.277799
106452,106452,FAIRLEE DR@CONWAY RD,33.747036,-84.279156
106474,106474,2ND AVE @ DANCING FOX RD,33.73794,-84.309724
106476,106476,2ND AVE @ DANCING FOX RD,33.73794,-84.309637
106478,106478,GLENWOOD AVE@FAYETTEVILLE RD,33.739926,-84.311403
107012,107012,SHAMROCK DR @ SANDUSKY DR,33.730523,-84.257666
107014,107014,MCAFEE RD @ DELLWOOD PL,33.731558,-84.275036
102006,102006,MEMORIAL DR SE@MARTIN ST SE,33.746693,-84.38401
102007,102007,MEMORIAL DR SE@CONNALLY ST SE,33.746648,-84.381672
102022,102022,PEACHTREE ST SW @ MITCHELL ST SW,33.750864,-84.393047
104046,104046,MEMORIAL DR SE@VANNOY ST SE,33.747707,-84.347176
104048,104048,MEMORIAL DR SE@MORELAND AVE SE,33.74768,-84.34905
104050,104050,MEMORIAL DR SE@MORELAND AVE SE,33.74752,-84.34939
104052,104052,MEMORIAL DR SE@FLAT SHOALS AVE SE,33.747425,-84.350372
772592,772592,ROCKBRIDGE RD@3614,33.782829,-84.24467
190004,190004,BROAD ST@SHAW DR,33.572832,-84.569883
190006,190006,BROAD ST@152,33.569241,-84.577522
770372,770372,MARK TRL@2333,33.721046,-84.301596
184070,184070,FLAT SHOALS RD@3060,33.58223,-84.490513
184072,184072,HARPER VALLEY DR@FLAT SHOALS RD,33.585882,-84.48051
104062,104062,MEMORIAL DR SE@STOVALL ST SE,33.746346,-84.354568
104064,104064,MEMORIAL DR SE@GIBSON ST SE,33.746338,-84.35601
104066,104066,MEMORIAL DR SE@HOLTZCLAW ST SE,33.746719,-84.356575
104068,104068,MEMORIAL DR SE@CHESTER AVE SE,33.746819,-84.358994
774236,774236,CENTRA VILLA DR@1717,33.709452,-84.455498
774004,774004,MEADOWLANE DR@2160,33.696719,-84.497308
774176,774176,JEFFERSON AVE@JEFFERSON TER,33.684786,-84.427345
903225,94028,BOULEVARD NE@EAST AVE NE,33.763031,-84.371773
773864,773864,PEEK RD@ALLEGRO DR,33.774442,-84.48364
773872,773872,ALINE DR@WATERFORD RD,33.772212,-84.489309
906878,774248,DELOWE DR@1700,33.709514,-84.460272
105448,105448,MEMORIAL DR SE @ WARREN ST SE,33.74752,-84.326263
105452,105452,MEMORIAL DR @ PALATKA ST SE,33.747494,-84.321144
105455,105455,MEMORIAL DR SE @ DOUGLAS ST SE,33.747649,-84.319273
105462,105462,GLENWOOD AVE SE@PATTERSON AVE SE,33.739929,-84.343193
105464,105464,GLENWOOD AVE@PATTERSON AVE,33.740305,-84.34327
210762,99971003,COURTLAND ST @ AUBURN AVE,33.755676,-84.384267
773086,773086,MT VERNON RD@NORTHCHESTER CT,33.956274,-84.304272
773140,773140,N PEACHTREE RD @ PEELER RD,33.935488,-84.293989
184048,184048,OLD NATIONAL HWY @ PLEASANT HILL RD,33.599804,-84.471008
184050,184050,OLD NATIONAL HWY@JEROME RD,33.60273,-84.472107
184058,184058,FLAT SHOALS RD@GUILFORD LN,33.589135,-84.475597
184060,184060,FLAT SHOALS RD@KIMBERLY MILL RD,33.582877,-84.487839
184061,184061,FLAT SHOALS RD@RED OAK RD,33.582292,-84.491918
184062,184062,OLD NATIONAL HWY@5400,33.608929,-84.471069
106402,106402,2ND AVE @ GORDON ST,33.753857,-84.309601
106404,106404,2ND AVE @ 351,33.754852,-84.310555
106406,106406,2ND AVE @ OAKVIEW RD,33.754223,-84.310173
774184,774184,JEFFERSON TER@FORREST AVE,33.68232,-84.42764
184074,184074,OLD FARM RD@GREEN TRAIL DR,33.589582,-84.482466
184076,184076,OLD FARM RD@GREEN TRAIL DR,33.589195,-84.48198
770046,770046,DEFOOR AVE@DEFOOR PL,33.803008,-84.420647
106420,106420,MEMORIAL DR SE@DANIEL AVE ,33.74736,-84.2995
102005,102005,MEMORIAL DR SE@FRASER ST SE,33.746709,-84.385775
102042,102042,DECATUR ST SE@PEACHTREE CENTER AVE ,33.752979,-84.38752
102044,102044,DECATUR ST SE@COLLINS ST SE,33.752182,-84.386406
102046,102046,DECATUR ST @ PIEDMONT AVE,33.75143,-84.384945
102056,102056,CENTRAL AVE SW@PULLIAM ST SW,33.747414,-84.392334
102058,102058,CENTRAL AVE SW@TRINITY AVE SW,33.748339,-84.391504
102060,102060,CENTRAL AVE SW@MITCHELL ST SW,33.749382,-84.390724
102062,102062,MARTIN LUTHER KING J DR SW @ PRYOR ST,33.75141,-84.39075
773430,773430,BOULDERCREST DR@LOCHLAND RD,33.72558,-84.33294
190052,190052,GA-138 W @ JONESBORO RD,33.572075,-84.564911
190056,190056,BROAD ST@STRICKLAND ST,33.568432,-84.578803
191003,191003,JONESBORO RD @ LONDONDERRY WAY,33.56817,-84.53743
191004,191004,JONESBORO RD @ SHANNON PKY,33.568785,-84.539117
191005,191005,JONESBORO RD@4751,33.56997,-84.54268
191007,191007,BEVERLY ENGRAM PKY@GRESHAM ST,33.56969,-84.55453
184064,184064,HILLANDALE DR@CARRIAGE LN,33.591343,-84.47863
184066,184066,FLAT SHOALS RD@HILLANDALE DR,33.58845,-84.47684
770575,770575,LYNHURST DR@LYNWAY LN,33.721875,-84.487881
906911,770580,GLENRIDGE DR @ NORTHLAND DR,33.904016,-84.371457
102258,1000027,ALABAMA ST @ BROAD ST (FIVE POINTS STATION),33.753505,-84.391973
903031,1000028,N PEACHTREE RD@PEELER RD SOUTH,33.935912,-84.294103
903032,1000029,CHAMBLEE TUCKER RD@STONECREST CT,33.885588,-84.250401
903033,40258,HAMMOND DR @ CONCOURSE PKY NE,33.919048,-84.356509
903191,15036,HAYNES BRIDGE RD@11770,34.068882,-84.293925
903192,15037,HAYNES BRIDGE RD@DEVORE RD,34.066797,-84.293659
903194,35134,ROSWELL RD NE@7070,33.948387,-84.371056
900008,9034,MAIN ST@VAUGHN DR,34.090788,-84.292399
908051,53,DUNWOODY STATION,33.920638,-84.344736
908054,57,LINDBERGH CENTER STATION,33.823617,-84.36927
908055,58,LINDBERGH CENTER STATION,33.823608,-84.369226
900010,9224,N MAIN ST @ VAUGHN DR,34.091028,-84.292667
900011,9226,N MAIN ST @ PINE GROVE DR,34.082476,-84.295051
900012,10004,WINDWARD PKY W@DEERFIELD PKWY ,34.087866,-84.269172
900013,10006,WINDWARD PKY W@5532,34.08755,-84.26518
902896,40264,GLENRIDGE DR@JOHNSON FERRY RD,33.90731,-84.36395
902897,40268,JOHNSON FERRY RD@TRIMBLE RD,33.906706,-84.359963
903045,10212,MAIN ST@COGBURN RD,34.092039,-84.285415
903046,10214,N MAIN ST @ CANTON ST,34.088795,-84.29524
903047,10216,MAIN ST@CANTON ST,34.08842,-84.29487
903050,26022,ROSWELL RD@RIVER PKWY,34.001392,-84.350327
903051,26025,ROSWELL RD@ROBERTS DR,34.003013,-84.350267
903052,26034,ATLANTA ST@KING ST,34.012344,-84.362854
903053,26036,ATLANTA ST@MILL ST,34.014088,-84.362854
903059,99969863,MEMORIAL DR @ N HAIRSTON RD ,33.80266,-84.192859
903060,99969873,ROCKBRIDGE RD@S INDIAN CREEK DR,33.786811,-84.23217
164042,99969875,FAIRBURN RD SW @ REDWINE PKY SW,33.667808,-84.51599
902787,21038,HOLCOMB BRIDGE RD@ALPHARETTA ST,34.035824,-84.343109
902788,21042,HOLCOMB BRIDGE RD@ALPHARETTA ST,34.034755,-84.34199
902789,21044,HOLCOMB BRIDGE RD@GRIMES BRIDGE RD,34.032795,-84.341476
902790,21054,HOLCOMB BRIDGE RD@MARKET PL,34.03054,-84.338638
902791,21056,HOLCOMB BRIDGE RD@WARSAW RD,34.028156,-84.335617
902792,21058,HOLCOMB BRIDGE RD @ WARSAW RD,34.028164,-84.33501
902796,10046,NORTH POINT PKY@960,34.078413,-84.260238
902797,10048,NORTH POINT PKY@300,34.08645,-84.25687
902798,10054,NORTH POINT PKY @ 960,34.078179,-84.260646
902799,10056,NORTH POINT PKY @ WEBB BRIDGE RD,34.076578,-84.260487
902918,16016,NORTH POINT PKY @ 4000,34.065942,-84.262005
902919,16018,NORTH POINT PKY@PRESTON RIDGE RD,34.071018,-84.256571
902920,16024,NORTH POINT PKY @ 3180,34.074037,-84.257706
906734,16026,NORTH POINT PKY @ 4501,34.060519,-84.265895
902921,16028,NORTH POINT PKY @ 4125,34.06661,-84.262158
902922,16030,NORTH POINT PKY @ OLD MILTON PKY,34.068411,-84.260748
